latitude,longitude,altitude,geometry,uwi,lease,operator,fake_number
33.195447,-97.352107,,Point,4.20E+13,DUNN `C`,ENERVEST OPERATING LLC,93
33.04996,-97.357051,,Point,4.20E+13,TALLY FAYE,DEVON ENERGY PRODUCTION COMPANY L P,2
33.117074,-97.125747,,Point,4.20E+13,BAILEY FOWLER UNIT,XTO ENERGY INCORPORATED,61
33.000733,-97.279194,,Point,4.20E+13,ALLIANCE-HUGG UNIT,BLUESTONE NATURAL RES II LLC,49
33.00054,-97.279194,,Point,4.20E+13,ALLIANCE-HUGG UNIT,BLUESTONE NATURAL RES II LLC,87
33.00035,-97.279194,,Point,4.20E+13,ALLIANCE-HUGG UNIT,BLUESTONE NATURAL RES II LLC,12
33.004773,-97.376117,,Point,4.20E+13,TCU,DEVON ENERGY PRODUCTION COMPANY L P,92
33.00477,-97.375987,,Point,4.20E+13,TCU,DEVON ENERGY PRODUCTION COMPANY L P,55
33.201872,-97.312587,,Point,4.20E+13,EDWARDS F M GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,68
33.241148,-97.16328,,Point,4.20E+13,PARKS,EAGLERIDGE OPERATING LLC,25
33.111105,-97.127154,,Point,4.20E+13,MADEWELL,XTO ENERGY INCORPORATED,84
33.068881,-97.255959,,Point,4.20E+13,GIBBS UNIT,AETHON ENERGY OPERATING LLC,54
33.158765,-97.112447,,Point,4.20E+13,OTOOLE UNIT,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,32
33.074478,-97.342453,,Point,4.20E+13,BANNER,DEVON ENERGY PRODUCTION COMPANY L P,64
33.074435,-97.349536,,Point,4.20E+13,BANNER,DEVON ENERGY PRODUCTION COMPANY L P,14
33.144558,-97.123748,,Point,4.20E+13,TUCKER-CAMPBELL UNIT,EAGLERIDGE OPERATING LLC,15
33.14448,-97.123641,,Point,4.20E+13,TUCKER-CAMPBELL UNIT,EAGLERIDGE OPERATING LLC,14
33.117003,-97.370515,,Point,4.20E+13,DCCO 2-GRAHAM RANCH,DEVON ENERGY PRODUCTION COMPANY L P,27
33.109004,-97.315676,,Point,4.20E+13,PENNINGTON HENRY,DEVON ENERGY PRODUCTION COMPANY L P,4
33.109018,-97.315545,,Point,4.20E+13,PENNINGTON HENRY,DEVON ENERGY PRODUCTION COMPANY L P,78
33.180447,-97.325441,,Point,4.20E+13,RIGGS J H GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,14
33.064781,-97.372611,,Point,4.20E+13,HADDOCK E L GU,DEVON ENERGY PRODUCTION COMPANY L P,32
33.067348,-97.370669,,Point,4.20E+13,HADDOCK E L GU,DEVON ENERGY PRODUCTION COMPANY L P,24
33.065433,-97.170542,,Point,4.20E+13,CROW-WRIGHT,RED OAK GAS OPERATING COMPANY LP,70
33.151939,-97.114385,,Point,4.20E+13,ACME UNIT,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,24
33.245961,-97.162871,,Point,4.20E+13,BRAEWOOD,EAGLERIDGE OPERATING LLC,65
33.14717,-97.353578,,Point,4.20E+13,DCCO 1-TED MORRIS,DEVON ENERGY PRODUCTION COMPANY L P,32
33.147479,-97.353143,,Point,4.20E+13,DCCO 1-TED MORRIS,DEVON ENERGY PRODUCTION COMPANY L P,43
33.366349,-97.359397,,Point,4.20E+13,BOHN TINA,DEVON ENERGY PRODUCTION COMPANY L P,30
33.08347,-97.339637,,Point,4.20E+13,BANNER,DEVON ENERGY PRODUCTION COMPANY L P,65
33.08444,-97.25528,,Point,4.20E+13,GIBBS HOMER,AETHON ENERGY OPERATING LLC,6
33.000023,-97.272257,,Point,4.20E+13,ALLIANCE-TECH CENTER,BLUESTONE NATURAL RES II LLC,50
32.995269,-97.343302,,Point,4.20E+13,ALLIANCE,BLUESTONE NATURAL RES II LLC,37
33.200561,-97.376525,,Point,4.20E+13,MCRAE,AETHON ENERGY OPERATING LLC,67
33.11026,-97.372744,,Point,4.20E+13,DCCO 4-GRAHAM SHOOP,DEVON ENERGY PRODUCTION COMPANY L P,54
32.99909,-97.341118,,Point,4.20E+13,ALLIANCE,BLUESTONE NATURAL RES II LLC,81
33.144146,-97.286593,,Point,4.20E+13,SEALS G T,DEVON ENERGY PRODUCTION COMPANY L P,47
33.14845,-97.287662,,Point,4.20E+13,SEALES G T,DEVON ENERGY PRODUCTION COMPANY L P,42
33.065434,-97.170541,,Point,4.20E+13,CROW-WRIGHT,RED OAK GAS OPERATING COMPANY LP,5
33.041673,-97.116943,,Point,4.20E+13,WILSON SAM UNIT 3,EAGLERIDGE OPERATING LLC,93
33.041675,-97.116848,,Point,4.20E+13,SAM WILSON UNIT 5,EAGLERIDGE OPERATING LLC,20
33.116604,-97.310431,,Point,4.20E+13,SANDERS FRED GU,DEVON ENERGY PRODUCTION COMPANY L P,98
33.116601,-97.3103,,Point,4.20E+13,SANDERS FRED GU,DEVON ENERGY PRODUCTION COMPANY L P,41
33.178478,-97.347303,,Point,4.20E+13,DUNN HOBBY `D`,DEVON ENERGY PRODUCTION COMPANY L P,58
33.142524,-97.284507,,Point,4.20E+13,SEALS G T,DEVON ENERGY PRODUCTION COMPANY L P,51
33.255702,-97.285578,,Point,4.20E+13,MUNSON,EAGLERIDGE OPERATING LLC,14
33.152171,-97.114352,,Point,4.20E+13,ACME UNIT,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,87
33.25575,-97.282787,,Point,4.20E+13,MUNSON,EAGLERIDGE OPERATING LLC,7
33.117087,-97.370419,,Point,4.20E+13,DCCO 2 - DCCO 4 (SA),DEVON ENERGY PRODUCTION COMPANY L P,62
33.114685,-97.104122,,Point,4.20E+13,FINKE UNIT,XTO ENERGY INCORPORATED,38
33.145472,-97.345667,,Point,4.20E+13,DCCO 1 - TED MORRIS,DEVON ENERGY PRODUCTION COMPANY L P,49
33.145397,-97.345665,,Point,4.20E+13,DCCO 1-MORRIS TED,DEVON ENERGY PRODUCTION COMPANY L P,46
33.148425,-97.298337,,Point,4.20E+13,DCCO 3 - SH GRIFFIN ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,39
33.169276,-97.388072,,Point,4.20E+13,MERRITT MARCIA,AETHON ENERGY OPERATING LLC,37
33.271751,-97.339848,,Point,4.20E+13,BICKLE UNIT,CONOCOPHILLIPS COMPANY,17
33.019616,-97.360858,,Point,4.20E+13,COLE TRUST TWO,ENERVEST OPERATING LLC,51
33.019554,-97.360858,,Point,4.20E+13,COLE TRUST TWO,ENERVEST OPERATING LLC,99
33.199707,-97.204679,,Point,4.20E+13,CITY OF DENTON - AIRPORT,EAGLERIDGE OPERATING LLC,42
33.042449,-97.354496,,Point,4.20E+13,DAY-ADAMS,DEVON ENERGY PRODUCTION COMPANY L P,2
33.129325,-97.097691,,Point,4.20E+13,MARTIN,ENERVEST OPERATING LLC,43
33.05155,-97.275687,,Point,4.20E+13,FOSTER,ENERVEST OPERATING LLC,76
33.051488,-97.275688,,Point,4.20E+13,FOSTER,ENERVEST OPERATING LLC,37
33.24227,-97.247001,,Point,4.20E+13,MYERS FAMILY TRUST,DEVON ENERGY PRODUCTION COMPANY L P,19
33.089725,-97.116276,,Point,4.20E+13,WHYBURN UNIT,RED OAK GAS OPERATING COMPANY LP,69
33.086789,-97.382909,,Point,4.20E+13,TURNER `A`,ENERVEST OPERATING LLC,2
33.097822,-97.336321,,Point,4.20E+13,SHOOP GLENN P `B`,DEVON ENERGY PRODUCTION COMPANY L P,90
33.083307,-97.13905,,Point,4.20E+13,RACHWAL,ENERVEST OPERATING LLC,23
33.08323,-97.13909,,Point,4.20E+13,RACHWAL,ENERVEST OPERATING LLC,82
33.08322,-97.13919,,Point,4.20E+13,RACHWAL,ENERVEST OPERATING LLC,78
33.163632,-97.380245,,Point,4.20E+13,MERRITT MARCIA,AETHON ENERGY OPERATING LLC,50
33.158766,-97.112659,,Point,4.20E+13,OTOOLE UNIT,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,97
33.112899,-97.299999,,Point,4.20E+13,CALLAGHAN JOHN C,DEVON ENERGY PRODUCTION COMPANY L P,89
33.050484,-97.169266,,Point,4.20E+13,CROW-WRIGHT,RED OAK GAS OPERATING COMPANY LP,37
33.266459,-97.271703,,Point,4.20E+13,MCDONALD GEORGE,DEVON ENERGY PRODUCTION COMPANY L P,92
33.047548,-97.358309,,Point,4.20E+13,ADAMS CORINNE TRUST,DEVON ENERGY PRODUCTION COMPANY L P,92
33.247447,-97.193961,,Point,4.20E+13,BAKER RANCH,ENERVEST OPERATING LLC,69
33.081152,-97.273145,,Point,4.20E+13,ARNOLD-TALLEY,AETHON ENERGY OPERATING LLC,9
33.081242,-97.273142,,Point,4.20E+13,ARNOLD-TALLEY,AETHON ENERGY OPERATING LLC,41
33.015994,-97.313031,,Point,4.20E+13,ALLIANCE-COMMERCE `A`,BLUESTONE NATURAL RES II LLC,8
33.015986,-97.312575,,Point,4.20E+13,ALLIANCE-COMMERCE,BLUESTONE NATURAL RES II LLC,35
33.015992,-97.312803,,Point,4.20E+13,ALLIANCE-COMMERCE,BLUESTONE NATURAL RES II LLC,71
33.089678,-97.116277,,Point,4.20E+13,RAYZOR SOUTH,RED OAK GAS OPERATING COMPANY LP,96
33.201392,-97.206462,,Point,4.20E+13,GLOSSER,ENERVEST OPERATING LLC,70
33.104854,-97.13,,Point,4.20E+13,RAYZOR-SOUTH UNIT,RED OAK GAS OPERATING COMPANY LP,30
33.135942,-97.369805,,Point,4.20E+13,DCCO 2 - SULLIVAN P G,DEVON ENERGY PRODUCTION COMPANY L P,16
33.09302,-97.217853,,Point,4.20E+13,MCCUTCHIN,XTO ENERGY INCORPORATED,81
32.999175,-97.339525,,Point,4.20E+13,ALLIANCE,BLUESTONE NATURAL RES II LLC,13
33.122861,-97.238968,,Point,4.20E+13,RCB LTD,DEVON ENERGY PRODUCTION COMPANY L P,5
33.173391,-97.29784,,Point,4.20E+13,MASSEY GEORGIA GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,46
33.18596,-97.15728,,Point,4.20E+13,CHAMBERLAIN-ELDER UNIT,EAGLERIDGE OPERATING LLC,79
33.151763,-97.114185,,Point,4.20E+13,ACME,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,54
33.141809,-97.309234,,Point,4.20E+13,BURNS ANNA BETH,DEVON ENERGY PRODUCTION COMPANY L P,11
33.153755,-97.308557,,Point,4.20E+13,BURNS ANNA BETH,DEVON ENERGY PRODUCTION COMPANY L P,7
33.102872,-97.254203,,Point,4.20E+13,BINGHAM UNIT,ARP BARNETT LLC,23
33.063419,-97.388802,,Point,4.20E+13,EGELSTON TRUSTEE,DEVON ENERGY PRODUCTION COMPANY L P,67
33.043478,-97.33449,,Point,4.20E+13,SANDFORD W R,DEVON ENERGY PRODUCTION COMPANY L P,46
33.17723,-97.312829,,Point,4.20E+13,PIRKLE LORENE,DEVON ENERGY PRODUCTION COMPANY L P,70
33.168559,-97.297767,,Point,4.20E+13,PIRKLE LORENE,DEVON ENERGY PRODUCTION COMPANY L P,53
33.024669,-97.302467,,Point,4.20E+13,BEECHWOOD,XTO ENERGY INCORPORATED,26
33.024642,-97.302467,,Point,4.20E+13,BEECHWOOD,XTO ENERGY INCORPORATED,50
33.022869,-97.314222,,Point,4.20E+13,WEIL LYNNE,DEVON ENERGY PRODUCTION COMPANY L P,34
33.144203,-97.351971,,Point,4.20E+13,DCCO 1-SULLIVAN P G `A`,DEVON ENERGY PRODUCTION COMPANY L P,73
33.017958,-97.280832,,Point,4.20E+13,BEECHWOOD,XTO ENERGY INCORPORATED,93
33.042482,-97.161734,,Point,4.20E+13,ARMSTRONG-HUGGINS,EXPRO ENGINEERING INCORPORATED,7
33.072551,-97.241029,,Point,4.20E+13,FAVOR-WHITEHALL,AETHON ENERGY OPERATING LLC,76
33.132339,-97.335502,,Point,4.20E+13,DCCO 1 - DCTC,DEVON ENERGY PRODUCTION COMPANY L P,36
33.127979,-97.333289,,Point,4.20E+13,DCCO 1 - DCTC,DEVON ENERGY PRODUCTION COMPANY L P,68
33.132448,-97.335497,,Point,4.20E+13,DCCO 1 - DCTC,DEVON ENERGY PRODUCTION COMPANY L P,25
33.068931,-97.12941,,Point,4.20E+13,WILLIS UNIT,XTO ENERGY INCORPORATED,11
33.017865,-97.280737,,Point,4.20E+13,BEECHWOOD,XTO ENERGY INCORPORATED,77
33.143416,-97.266974,,Point,4.20E+13,SEALS G T,DEVON ENERGY PRODUCTION COMPANY L P,75
33.143417,-97.267108,,Point,4.20E+13,SEALS G T,DEVON ENERGY PRODUCTION COMPANY L P,74
33.176361,-97.309703,,Point,4.20E+13,PIRKLE LORENE,DEVON ENERGY PRODUCTION COMPANY L P,59
33.161643,-97.381733,,Point,4.20E+13,MERRITT MARCIA,AETHON ENERGY OPERATING LLC,26
33.136735,-97.31297,,Point,4.20E+13,DCCO 3 - NALER MAE C,DEVON ENERGY PRODUCTION COMPANY L P,49
33.140303,-97.310678,,Point,4.20E+13,DCCO 3 - NALER MAE C,DEVON ENERGY PRODUCTION COMPANY L P,90
33.140303,-97.310558,,Point,4.20E+13,DCCO 3-NALER MAE C,DEVON ENERGY PRODUCTION COMPANY L P,61
33.136953,-97.329262,,Point,4.20E+13,DCCO 1-DCTC,DEVON ENERGY PRODUCTION COMPANY L P,42
33.164823,-97.280387,,Point,4.20E+13,BLALOCK BOB GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,78
33.079722,-97.381353,,Point,4.20E+13,TURNER `A`,ENERVEST OPERATING LLC,47
33.033005,-97.298922,,Point,4.20E+13,MITCHELL,DEVON ENERGY PRODUCTION COMPANY L P,57
33.09338,-97.356849,,Point,4.20E+13,DCCO 4 - JAMES FRAZIER GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,14
33.093261,-97.356848,,Point,4.20E+13,DCCO 4 - FRAZIER JAMES,DEVON ENERGY PRODUCTION COMPANY L P,5
33.033007,-97.29918,,Point,4.20E+13,MITCHELL,DEVON ENERGY PRODUCTION COMPANY L P,47
33.033007,-97.299049,,Point,4.20E+13,MITCHELL,DEVON ENERGY PRODUCTION COMPANY L P,77
33.255943,-97.287117,,Point,4.20E+13,MUNSON,EAGLERIDGE OPERATING LLC,90
33.255731,-97.277089,,Point,4.20E+13,MUNSON,EAGLERIDGE OPERATING LLC,75
33.104909,-97.13,,Point,4.20E+13,RAYZOR-NORTH UNIT,RED OAK GAS OPERATING COMPANY LP,55
33.243577,-97.235629,,Point,4.20E+13,USA TRUST,XTO ENERGY INCORPORATED,15
33.255751,-97.279226,,Point,4.20E+13,MUNSON,EAGLERIDGE OPERATING LLC,91
33.139265,-97.354532,,Point,4.20E+13,DCCO 1- SULLIVAN P G `A`,DEVON ENERGY PRODUCTION COMPANY L P,34
33.106826,-97.375164,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,30
33.103497,-97.3752,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,4
33.205043,-97.388873,,Point,4.20E+13,MCRAE,AETHON ENERGY OPERATING LLC,62
33.09438,-97.374747,,Point,4.20E+13,DCCO 4 - MCCURDY ANNA,DEVON ENERGY PRODUCTION COMPANY L P,36
33.046644,-97.354606,,Point,4.20E+13,DAY-ADAMS,DEVON ENERGY PRODUCTION COMPANY L P,45
33.04669,-97.354339,,Point,4.20E+13,DAY-ADAMS,DEVON ENERGY PRODUCTION COMPANY L P,3
33.08706,-97.25661,,Point,4.20E+13,MERRELL GAS UNIT,AETHON ENERGY OPERATING LLC,97
33.08712,-97.25661,,Point,4.20E+13,MERRELL GAS UNIT,AETHON ENERGY OPERATING LLC,23
33.101241,-97.375948,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,3
33.101226,-97.375817,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,34
33.101229,-97.37569,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,5
33.012004,-97.311364,,Point,4.20E+13,ALLIANCE-COMMERCE,BLUESTONE NATURAL RES II LLC,12
33.091298,-97.362051,,Point,4.20E+13,DCCO 4 - FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,17
33.103485,-97.375327,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,66
33.091226,-97.361872,,Point,4.20E+13,DCCO 4 - FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,77
33.012048,-97.311572,,Point,4.20E+13,ALLIANCE-COMMERCE UNIT,BLUESTONE NATURAL RES II LLC,55
33.092717,-97.368014,,Point,4.20E+13,DCCO 4 - SHOOP GRAHAM,DEVON ENERGY PRODUCTION COMPANY L P,61
33.093372,-97.190047,,Point,4.20E+13,LUNT UNIT,XTO ENERGY INCORPORATED,92
32.995937,-97.280572,,Point,4.20E+13,ALLIANCE-TCS,BLUESTONE NATURAL RES II LLC,81
32.995824,-97.280566,,Point,4.20E+13,ALLIANCE-TCS,BLUESTONE NATURAL RES II LLC,76
33.106798,-97.252122,,Point,4.20E+13,READ,DEVON ENERGY PRODUCTION COMPANY L P,68
33.060466,-97.288795,,Point,4.20E+13,SMITH H A,DEVON ENERGY PRODUCTION COMPANY L P,80
33.075319,-97.371831,,Point,4.20E+13,HAMILTON CLARENCE L,DEVON ENERGY PRODUCTION COMPANY L P,89
32.991292,-97.377956,,Point,4.20E+13,BLAKLEY ESTATE GAS UNIT `C`,DEVON ENERGY PRODUCTION COMPANY L P,93
33.114652,-97.393335,,Point,4.20E+13,DCCO 4-SHOOP `C` SA,DEVON ENERGY PRODUCTION COMPANY L P,28
33.190547,-97.367512,,Point,4.20E+13,MCRAE,AETHON ENERGY OPERATING LLC,59
33.196947,-97.160049,,Point,4.20E+13,CHAMBERLAIN-ELDER UNIT,EAGLERIDGE OPERATING LLC,82
33.118184,-97.327709,,Point,4.20E+13,BAKER - DCCO 1 (SA),DEVON ENERGY PRODUCTION COMPANY L P,51
33.142517,-97.335097,,Point,4.20E+13,DCCO 1 - HOSEK SHIRLEY M,DEVON ENERGY PRODUCTION COMPANY L P,89
33.080283,-97.339806,,Point,4.20E+13,BANNER,DEVON ENERGY PRODUCTION COMPANY L P,20
33.080172,-97.339809,,Point,4.20E+13,BANNER,DEVON ENERGY PRODUCTION COMPANY L P,28
33.065497,-97.342773,,Point,4.20E+13,BANNER,DEVON ENERGY PRODUCTION COMPANY L P,42
33.065389,-97.342773,,Point,4.20E+13,BANNER,DEVON ENERGY PRODUCTION COMPANY L P,83
33.093677,-97.347786,,Point,4.20E+13,DCCO 4 - FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,33
33.093786,-97.347787,,Point,4.20E+13,DCCO4 - FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,93
33.081069,-97.274631,,Point,4.20E+13,ARNOLD-TALLEY GAS UNIT,AETHON ENERGY OPERATING LLC,100
33.097721,-97.354105,,Point,4.20E+13,DCCO 4 - FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,55
33.097834,-97.35414,,Point,4.20E+13,DCCO 4-FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,43
33.100184,-97.35077,,Point,4.20E+13,DCCO 4-FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,31
33.100149,-97.350644,,Point,4.20E+13,DCCO 4-FRAZIER JAMES GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,7
33.200904,-97.358159,,Point,4.20E+13,DUNN `C`,ENERVEST OPERATING LLC,67
33.022881,-97.314372,,Point,4.20E+13,WEIL LYNNE,DEVON ENERGY PRODUCTION COMPANY L P,75
33.124774,-97.340676,,Point,4.20E+13,DCCO 1 - BAKER SA,DEVON ENERGY PRODUCTION COMPANY L P,40
33.124553,-97.340664,,Point,4.20E+13,DCCO 1 - BAKER-SA,DEVON ENERGY PRODUCTION COMPANY L P,56
33.096824,-97.340591,,Point,4.20E+13,SHOOP GLENN P `B`,DEVON ENERGY PRODUCTION COMPANY L P,36
33.115453,-97.362485,,Point,4.20E+13,DCCO 2 - HARDEMAN C J,DEVON ENERGY PRODUCTION COMPANY L P,23
33.096715,-97.34059,,Point,4.20E+13,SHOOP GLENN P `B`,DEVON ENERGY PRODUCTION COMPANY L P,60
33.093308,-97.190106,,Point,4.20E+13,POCKRUS UNIT,XTO ENERGY INCORPORATED,88
33.346394,-97.361913,,Point,4.20E+13,PAC GROUP UNIT,XTO ENERGY INCORPORATED,27
33.04986,-97.361912,,Point,4.20E+13,TALLY FAYE S GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,45
33.049705,-97.362092,,Point,4.20E+13,TALLY FAYE S GAS UNIT,DEVON ENERGY PRODUCTION COMPANY L P,60
33.103594,-97.106174,,Point,4.20E+13,COPPER BLUFF UNIT,ARP BARNETT LLC,63
33.103725,-97.106515,,Point,4.20E+13,COPPER BLUFF UNIT,ARP BARNETT LLC,88
33.027996,-97.227745,,Point,4.20E+13,HAMMACK - WILLIAMS,AETHON ENERGY OPERATING LLC,46
33.026286,-97.233458,,Point,4.20E+13,HAMMACK - WILLIAMS,AETHON ENERGY OPERATING LLC,37
33.026244,-97.233495,,Point,4.20E+13,HAMMACK - WILLIAMS,AETHON ENERGY OPERATING LLC,14
33.026197,-97.233532,,Point,4.20E+13,HAMMACK - WILLIAMS,AETHON ENERGY OPERATING LLC,3
33.07532,-97.28109,,Point,4.20E+13,DOWNE GAS UNIT,AETHON ENERGY OPERATING LLC,77
33.07612,-97.28011,,Point,4.20E+13,DOWNE GAS UNIT,AETHON ENERGY OPERATING LLC,83
33.089017,-97.256649,,Point,4.20E+13,MERRELL GAS UNIT,AETHON ENERGY OPERATING LLC,100
33.049679,-97.388393,,Point,4.20E+13,FINLAYSON O T ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,26
33.044468,-97.384875,,Point,4.20E+13,FINLAYSON O T ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,80
33.10963,-97.245084,,Point,4.20E+13,READ,DEVON ENERGY PRODUCTION COMPANY L P,38
33.109571,-97.244787,,Point,4.20E+13,READ,DEVON ENERGY PRODUCTION COMPANY L P,15
33.109353,-97.244782,,Point,4.20E+13,READ,DEVON ENERGY PRODUCTION COMPANY L P,17
33.114381,-97.113816,,Point,4.20E+13,MCCLENDON,JONES ENERGY LLC,94
33.094069,-97.388219,,Point,4.20E+13,DCCO 4 WCCO 1 SA,DEVON ENERGY PRODUCTION COMPANY L P,15
33.117673,-97.348966,,Point,4.20E+13,DCCO 2 - MINNERLY-PETERSON SA,DEVON ENERGY PRODUCTION COMPANY L P,8
33.16491,-97.280411,,Point,4.20E+13,BLALOCK-PKF SA,DEVON ENERGY PRODUCTION COMPANY L P,73
33.027979,-97.227615,,Point,4.20E+13,HAMMACK-WILLIAMS,AETHON ENERGY OPERATING LLC,71
33.068892,-97.129217,,Point,4.20E+13,DICKINSON UNIT,XTO ENERGY INCORPORATED,28
33.05169,-97.393007,,Point,4.20E+13,LOGAN JACKIE,DEVON ENERGY PRODUCTION COMPANY L P,69
33.051689,-97.392877,,Point,4.20E+13,LOGAN JACKIE,DEVON ENERGY PRODUCTION COMPANY L P,73
33.115558,-97.362493,,Point,4.20E+13,DCCO 2 PETERSON R `A` SA,DEVON ENERGY PRODUCTION COMPANY L P,74
33.11489,-97.351173,,Point,4.20E+13,DCCO 2-PETERSON R `A` SA,DEVON ENERGY PRODUCTION COMPANY L P,77
33.083021,-97.147861,,Point,4.20E+13,RACHWAL-XTO,ENERVEST OPERATING LLC,82
33.146524,-97.335665,,Point,4.20E+13,DCCO 1 - MORRIS TED,DEVON ENERGY PRODUCTION COMPANY L P,16
33.098739,-97.389895,,Point,4.20E+13,DCCO 4 WCCO 1 SA,DEVON ENERGY PRODUCTION COMPANY L P,76
33.188689,-97.169117,,Point,4.20E+13,SPRINGSIDE B,EAGLERIDGE OPERATING LLC,80
33.02075,-97.39546,,Point,4.20E+13,GARRETT RUFUS,DEVON ENERGY PRODUCTION COMPANY L P,22
33.020579,-97.363248,,Point,4.20E+13,BECK FRED,DEVON ENERGY PRODUCTION COMPANY L P,4
33.228742,-97.383629,,Point,4.20E+13,COLE TRUST STONY,ENERVEST OPERATING LLC,74
33.01751,-97.309949,,Point,4.20E+13,BEECHWOOD,XTO ENERGY INCORPORATED,79
33.033669,-97.389676,,Point,4.20E+13,GARRET RUFUS GAS UNIT `A`,DEVON ENERGY PRODUCTION COMPANY L P,58
33.172988,-97.299971,,Point,4.20E+13,PIRKLE L-MASSEY SA,DEVON ENERGY PRODUCTION COMPANY L P,78
33.071224,-97.115732,,Point,4.20E+13,MEECE NORTH,RED OAK GAS OPERATING COMPANY LP,55
33.146424,-97.393391,,Point,4.20E+13,DCCO 2 - SHOOP `G` SA,DEVON ENERGY PRODUCTION COMPANY L P,68
33.098743,-97.38983,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,25
33.099115,-97.388693,,Point,4.20E+13,DCCO 4 - GRAHAM HEIRS,DEVON ENERGY PRODUCTION COMPANY L P,52
33.198629,-97.370047,,Point,4.20E+13,MCRAE,AETHON ENERGY OPERATING LLC,4
33.066137,-97.284125,,Point,4.20E+13,SMITH H A,DEVON ENERGY PRODUCTION COMPANY L P,85
33.365913,-97.36732,,Point,4.20E+13,BOHN TINA,DEVON ENERGY PRODUCTION COMPANY L P,78
33.127241,-97.388652,,Point,4.20E+13,DCCO 2 SHOOP E-SHOOP G SA,DEVON ENERGY PRODUCTION COMPANY L P,87
32.996123,-97.293395,,Point,4.20E+13,ALLIANCE-GRAPHICS UNIT,BLUESTONE NATURAL RES II LLC,49
33.198659,-97.228703,,Point,4.20E+13,COLE TRUSTS 576 `A`,DEVON ENERGY PRODUCTION COMPANY L P,94
32.996739,-97.293208,,Point,4.20E+13,ALLIANCE-GRAPHICS UNIT,BLUESTONE NATURAL RES II LLC,74
33.014414,-97.365268,,Point,4.20E+13,TCU,DEVON ENERGY PRODUCTION COMPANY L P,2
33.012763,-97.365868,,Point,4.20E+13,TCU,DEVON ENERGY PRODUCTION COMPANY L P,78
33.011689,-97.37427,,Point,4.20E+13,TCU,DEVON ENERGY PRODUCTION COMPANY L P,85
33.139013,-97.298426,,Point,4.20E+13,DCCO 3-GRIFFIN S H ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,13
33.139068,-97.298421,,Point,4.20E+13,DCCO 3 -GRIFFIN S H ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,22
33.138903,-97.298428,,Point,4.20E+13,DCCO 3-GRIFFIN S H ESTATE,DEVON ENERGY PRODUCTION COMPANY L P,9
33.038991,-97.37852,,Point,4.20E+13,AAT-UP-VIC,DEVON ENERGY PRODUCTION COMPANY L P,33
33.038946,-97.378547,,Point,4.20E+13,AAT-UP-VIC,DEVON ENERGY PRODUCTION COMPANY L P,74
33.040115,-97.371053,,Point,4.20E+13,AAT-UP-VIC,DEVON ENERGY PRODUCTION COMPANY L P,77
33.001656,-97.371413,,Point,4.20E+13,TCU,DEVON ENERGY PRODUCTION COMPANY L P,16
33.094832,-97.343694,,Point,4.20E+13,SHOOP `B`-DCCO 4 SA,DEVON ENERGY PRODUCTION COMPANY L P,50
33.094941,-97.343697,,Point,4.20E+13,SHOOP `B`-DCCO 4 SA,DEVON ENERGY PRODUCTION COMPANY L P,66
33.085342,-97.090808,,Point,4.20E+13,METHODIST CHILDRENS UNIT,ARP BARNETT LLC,19
